,mesh filename,Minf,AoA,dt,CL cruise,converge,CL,CD,Cm,CDp,CDf,AoA output,dudy min,CL err,CD err,Cm err,CDp err,CDf err,AoA output err,task folder
0,cfl3d1,0.72,1.5,-0.2,,True,0.16279428540000002,0.0015101974559999995,0.029754161030000007,0.0015101797389999998,1.771424771e-08,0.0,90558.03913067874,0.0017980299999999783,0.0003766447,0.00033254299999999765,0.0003766447,2.892400000000204e-11,0.0,C:\Project\Data\cfl3d1\M_0.720\A_1.500
1,cfl3d1,0.72,2.75,-0.2,,True,0.1910290867,0.0027210358100000004,0.021972352320000003,0.0027210182670000006,1.754481251e-08,0.0,86035.67901394975,0.00292945,0.0007693168999999998,0.0022960050000000003,0.0007693168999999998,2.050300000000104e-11,0.0,C:\Project\Data\cfl3d1\M_0.720\A_2.750
2,cfl3d1,0.72,2.7890625,-0.2,,True,0.18876845019999997,0.0024389988019999993,0.020036480000000002,0.002438981251,1.7543646030000002e-08,0.0,85776.83327840541,0.006641469999999983,0.0010867796999999998,0.002106529999999999,0.0010867797,2.846400000000099e-11,0.0,C:\Project\Data\cfl3d1\M_0.720\A_2.789
3,cfl3d1,0.72,2.80859375,-0.2,,True,0.18779460750000002,0.002295338618,0.019085509969999997,0.0022953210700000005,1.7542497449999996e-08,0.0,85625.5694062344,0.00880002000000002,0.0013282943,0.0024783000000000027,0.0013282944,3.295799999999756e-11,0.0,C:\Project\Data\cfl3d1\M_0.720\A_2.809
4,cfl3d1,0.72,2.828125,-0.2,,False,0.0,0.0,0.0,0.0,0.0,0.0,85583.0113444673,0.0,0.0,0.0,0.0,0.0,0.0,C:\Project\Data\cfl3d1\M_0.720\A_2.828
5,cfl3d1,0.72,2.90625,-0.2,,False,0.0,0.0,0.0,0.0,0.0,0.0,84210.33627013545,0.0,0.0,0.0,0.0,0.0,0.0,C:\Project\Data\cfl3d1\M_0.720\A_2.906
6,cfl3d1,0.72,3.0625,-0.2,,False,0.0,0.0,0.0,0.0,0.0,0.0,82629.77325664507,0.0,0.0,0.0,0.0,0.0,0.0,C:\Project\Data\cfl3d1\M_0.720\A_3.062
7,cfl3d1,0.72,3.375,-0.2,,False,0.0,0.0,0.0,0.0,0.0,0.0,78550.6984813791,0.0,0.0,0.0,0.0,0.0,0.0,C:\Project\Data\cfl3d1\M_0.720\A_3.375
8,cfl3d1,0.72,4.0,-0.2,,False,0.0,0.0,0.0,0.0,0.0,0.0,90417.57254505962,0.0,0.0,0.0,0.0,0.0,0.0,C:\Project\Data\cfl3d1\M_0.720\A_4.000
